paper_id,cell_type,subtype,species,is_pns_cell,gene,evidence_level,source_section,source_context
Early_human_lung_immune_cell_development_and_its_role_in_epi,ILCPs,,human,false,SCN1B,explicit,Fig S6E,A cluster of ILCPs was identified by expression of marker genes (HPN and SCN1B)
Early_human_lung_immune_cell_development_and_its_role_in_epi,monocytes,S100A12hi CD14+,human,false,S100A12,explicit,"Fig 5C,D","pro-monocyte and monocyte populations (S100A12hi CD14+, S100A12loCD14+ and CD16+)"
Early_human_lung_immune_cell_development_and_its_role_in_epi,monocytes,S100A12hi CD14+,human,false,CD14,explicit,"Fig 5C,D","pro-monocyte and monocyte populations (S100A12hi CD14+, S100A12loCD14+ and CD16+)"
Early_human_lung_immune_cell_development_and_its_role_in_epi,monocytes,S100A12lo CD14+,human,false,S100A12,explicit,"Fig 5C,D","pro-monocyte and monocyte populations (S100A12hi CD14+, S100A12loCD14+ and CD16+)"
Early_human_lung_immune_cell_development_and_its_role_in_epi,monocytes,S100A12lo CD14+,human,false,CD14,explicit,"Fig 5C,D","pro-monocyte and monocyte populations (S100A12hi CD14+, S100A12loCD14+ and CD16+)"
Early_human_lung_immune_cell_development_and_its_role_in_epi,monocytes,CD16+,human,false,CD16,explicit,"Fig 5C,D","pro-monocyte and monocyte populations (S100A12hi CD14+, S100A12loCD14+ and CD16+)"
Early_human_lung_immune_cell_development_and_its_role_in_epi,macrophages,CXCL2+,human,false,CXCL2,explicit,"Fig 5C,D","maturing macrophage (MΦ) cell types (CXCL2+ macrophages, APOE+ macrophages, macrophages)"
Early_human_lung_immune_cell_development_and_its_role_in_epi,macrophages,APOE+,human,false,APOE,explicit,"Fig 5C,D","maturing macrophage (MΦ) cell types (CXCL2+ macrophages, APOE+ macrophages, macrophages)"
Early_human_lung_immune_cell_development_and_its_role_in_epi,macrophages,interstitial macrophages,human,false,CD14,explicit,"Fig S8C,D",fetal MΦ populations expressed markers (CD14+ CD36+ MRC1+) characteristic of postnatal and adult interstitial macrophages
Early_human_lung_immune_cell_development_and_its_role_in_epi,macrophages,interstitial macrophages,human,false,CD36,explicit,"Fig S8C,D",fetal MΦ populations expressed markers (CD14+ CD36+ MRC1+) characteristic of postnatal and adult interstitial macrophages
Early_human_lung_immune_cell_development_and_its_role_in_epi,macrophages,interstitial macrophages,human,false,MRC1,explicit,"Fig S8C,D",fetal MΦ populations expressed markers (CD14+ CD36+ MRC1+) characteristic of postnatal and adult interstitial macrophages
Early_human_lung_immune_cell_development_and_its_role_in_epi,myeloid cells,,human,false,CD68,explicit,"Fig 5I,J","Most myeloid cells, defined by their expression of CD68, were tissue-resident"
Early_human_lung_immune_cell_development_and_its_role_in_epi,DC2 cells,,human,false,CD1C,explicit,"Fig 7D,E",utilizing CD1C as a marker for DC2 cells
Early_human_lung_immune_cell_development_and_its_role_in_epi,epithelial tip progenitors,,human,false,SOX9,explicit,"Results p.10; Fig 6A,D",Distal epithelial tip cells co-express SOX9 and SOX2 throughout the pseudoglandular stage; we utilized SOX2 and SOX9 as markers
Early_human_lung_immune_cell_development_and_its_role_in_epi,epithelial tip progenitors,,human,false,SOX2,explicit,"Results p.10; Fig 6A,D",Distal epithelial tip cells co-express SOX9 and SOX2 throughout the pseudoglandular stage; we utilized SOX2 and SOX9 as markers
Early_human_lung_immune_cell_development_and_its_role_in_epi,airway progenitors,,human,false,SOX2,explicit,Results p.10,"SOX2 increases and cells move proximally, to become SOX9-/SOX2+ airway progenitors"
Early_human_lung_immune_cell_development_and_its_role_in_epi,basal cells,,human,false,TP63,explicit,Fig 6G,TP63 and KRT5 (both markers of basal cells)
Early_human_lung_immune_cell_development_and_its_role_in_epi,basal cells,,human,false,KRT5,explicit,Fig 6G,TP63 and KRT5 (both markers of basal cells)
Early_human_lung_immune_cell_development_and_its_role_in_epi,secretory cells,,human,false,SCGB3A1,explicit,Fig 6G,"secretory cell markers such as SCGB3A1, SCGB3A2, MUC5AC"
Early_human_lung_immune_cell_development_and_its_role_in_epi,secretory cells,,human,false,SCGB3A2,explicit,Fig 6G,"secretory cell markers such as SCGB3A1, SCGB3A2, MUC5AC"
Early_human_lung_immune_cell_development_and_its_role_in_epi,secretory cells,,human,false,MUC5AC,explicit,Fig 6G,"secretory cell markers such as SCGB3A1, SCGB3A2, MUC5AC"
Early_human_lung_immune_cell_development_and_its_role_in_epi,ciliated cells,,human,false,FOXJ1,explicit,Fig 6G,the ciliated cell marker FOXJ1
Early_human_lung_immune_cell_development_and_its_role_in_epi,IL-7+ mesenchymal progenitor cells,,mouse,false,IL7,imported,Discussion p.13,Extensive analysis in mouse bone marrow highlighted the role of perivascular IL-7+ mesenchymal progenitor cells and endothelial cells in supporting B cell development (51).
Early_human_lung_immune_cell_development_and_its_role_in_epi,SOX9+ tip progenitors,,human,false,SOX9,explicit,Discussion p.14,"spatially detected IL-1β-expressing immune cells in close proximity to the SOX9+ tip progenitors in these developmental stages (Fig 7A,D,E,F)."
Early_human_lung_immune_cell_development_and_its_role_in_epi,TP63+ basal-fated airway cells,,human,false,TP63,explicit,Discussion p.14,"Our findings demonstrate that myeloid cells residing within the tip-stalk-airway differentiation niche are capable of secreting IL-1β, indicating their potential involvement in the emergence of TP63+ basal-fated airway cells (Fig 7G)."
Early_human_lung_immune_cell_development_and_its_role_in_epi,MUC5AC+ early progenitors,,human,false,MUC5AC,explicit,Discussion p.14,IL-13 exhibits a similar effect on tip progenitor cells as IL-1β but promotes a distinct differentiation trajectory that notably diminishes the population of MUC5AC+ early progenitors.
Early_human_lung_immune_cell_development_and_its_role_in_epi,p63+ multipotent airway progenitor population,,mouse,false,p63,imported,Discussion p.14,"In mouse lung development, a p63+ multipotent airway progenitor population emerges at E9.0 (embryonic stage), followed by p63hi cells acquiring cytokeratin KRT5 to become mature tracheal basal cells at E14.5-15.5 (pseudoglandular stage) (65)."
Early_human_lung_immune_cell_development_and_its_role_in_epi,mature tracheal basal cells,,mouse,false,p63,imported,Discussion p.14,followed by p63hi cells acquiring cytokeratin KRT5 to become mature tracheal basal cells at E14.5-15.5 (65).
Early_human_lung_immune_cell_development_and_its_role_in_epi,mature tracheal basal cells,,mouse,false,KRT5,imported,Discussion p.14,followed by p63hi cells acquiring cytokeratin KRT5 to become mature tracheal basal cells at E14.5-15.5 (65).
Early_human_lung_immune_cell_development_and_its_role_in_epi,IL1B-high monocytes,,human,false,IL1B,imported,Discussion p.13,"A recent human fetal study demonstrated that proinflammatory IL1B-high monocytes are enriched in peripheral developing organs, consistent with a possible role in tissue morphogenesis, before they acquire immune-effector functions between 10-12 pcw (10)."
ENEURO.0066-20.2020,Schwann lineage cells,,mouse,true,Ngfr,explicit,Methods p.7-8,Schwann lineage cells: Ngfr/p75NTR and Sox10
ENEURO.0066-20.2020,Schwann lineage cells,,mouse,true,Sox10,explicit,Methods p.7-8; Fig.1D,Schwann lineage cells: Ngfr/p75NTR and Sox10; also shown as Schwann cell marker in Fig.1D t-SNE overlay
ENEURO.0066-20.2020,non-myelinating Schwann cells,,mouse,true,Ngfr,explicit,Methods p.7-8,"non-myelinating Schwann cells: Ngfr/p75NTR, Cdh2, L1cam, Ednrb, Emp1, and Sema3e"
ENEURO.0066-20.2020,non-myelinating Schwann cells,,mouse,true,Cdh2,explicit,Methods p.7-8; Fig.2D,non-myelinating Schwann cells: ... Cdh2 ...; also shown as Schwann cell gene in Fig.2D
ENEURO.0066-20.2020,non-myelinating Schwann cells,,mouse,true,L1cam,explicit,Methods p.7-8,"non-myelinating Schwann cells: Ngfr/p75NTR, Cdh2, L1cam, Ednrb, Emp1, and Sema3e"
ENEURO.0066-20.2020,non-myelinating Schwann cells,,mouse,true,Ednrb,explicit,Methods p.7-8,"non-myelinating Schwann cells: Ngfr/p75NTR, Cdh2, L1cam, Ednrb, Emp1, and Sema3e"
ENEURO.0066-20.2020,non-myelinating Schwann cells,,mouse,true,Emp1,explicit,Methods p.7-8,"non-myelinating Schwann cells: Ngfr/p75NTR, Cdh2, L1cam, Ednrb, Emp1, and Sema3e"
ENEURO.0066-20.2020,non-myelinating Schwann cells,,mouse,true,Sema3e,explicit,Methods p.7-8,"non-myelinating Schwann cells: Ngfr/p75NTR, Cdh2, L1cam, Ednrb, Emp1, and Sema3e"
ENEURO.0066-20.2020,premyelinating Schwann cells,,mouse,true,Pou3f1,explicit,Methods p.7-8,premyelinating Schwann cells: Pou3f1 and Egr2
ENEURO.0066-20.2020,premyelinating Schwann cells,,mouse,true,Egr2,explicit,Methods p.7-8,premyelinating Schwann cells: Pou3f1 and Egr2
ENEURO.0066-20.2020,myelinating Schwann cells,,mouse,true,Mag,explicit,Methods p.7-8,"myelinating Schwann cells: Mag, Mbp, Pmp22, Mpz, and Plp1"
ENEURO.0066-20.2020,myelinating Schwann cells,,mouse,true,Mbp,explicit,Methods p.7-8,"myelinating Schwann cells: Mag, Mbp, Pmp22, Mpz, and Plp1"
ENEURO.0066-20.2020,myelinating Schwann cells,,mouse,true,Pmp22,explicit,Methods p.7-8,"myelinating Schwann cells: Mag, Mbp, Pmp22, Mpz, and Plp1"
ENEURO.0066-20.2020,myelinating Schwann cells,,mouse,true,Mpz,explicit,Methods p.7-8,"myelinating Schwann cells: Mag, Mbp, Pmp22, Mpz, and Plp1"
ENEURO.0066-20.2020,myelinating Schwann cells,,mouse,true,Plp1,explicit,Methods p.7-8; Fig.2D,"myelinating Schwann cells: Mag, Mbp, Pmp22, Mpz, and Plp1; also shown as Schwann cell gene in Fig.2D"
ENEURO.0066-20.2020,endothelial cells,,mouse,false,Pecam1,explicit,Methods p.7-8,"endothelial cells: Pecam1/Cd31, Plvap, and Esam"
ENEURO.0066-20.2020,endothelial cells,,mouse,false,Plvap,explicit,Methods p.7-8,"endothelial cells: Pecam1/Cd31, Plvap, and Esam"
ENEURO.0066-20.2020,endothelial cells,,mouse,false,Esam,explicit,Methods p.7-8,"endothelial cells: Pecam1/Cd31, Plvap, and Esam"
ENEURO.0066-20.2020,endothelial cells,,mouse,false,Cd31,explicit,Results (3 DPI scRNA-seq),identified Pecam1/Cd31-positive endothelial cells
ENEURO.0066-20.2020,macrophages/monocytes,,mouse,false,Aif1,explicit,Methods p.7-8; Fig.1D,macrophages/monocytes: Aif1/Iba1; also shown as macrophage marker in Fig.1D
ENEURO.0066-20.2020,lymphoid immune cells,,mouse,false,Ptprcap,explicit,Methods p.7-8,"lymphoid immune cells including B cells, T cells, and NK cells: Ptprcap, Trbc2, and Cd52"
ENEURO.0066-20.2020,lymphoid immune cells,,mouse,false,Trbc2,explicit,Methods p.7-8,"lymphoid immune cells including B cells, T cells, and NK cells: Ptprcap, Trbc2, and Cd52"
ENEURO.0066-20.2020,lymphoid immune cells,,mouse,false,Cd52,explicit,Methods p.7-8,"lymphoid immune cells including B cells, T cells, and NK cells: Ptprcap, Trbc2, and Cd52"
ENEURO.0066-20.2020,B cells,,mouse,false,Cd19,explicit,Methods p.7-8,B cells: Cd19
ENEURO.0066-20.2020,VSM/pericytes,,mouse,false,Desmin,explicit,Methods p.7-8,"vasculature-associated smooth muscle (VSM) and pericyte cells: Desmin, Mylk, Acta2, and Rgs5"
ENEURO.0066-20.2020,VSM/pericytes,,mouse,false,Mylk,explicit,Methods p.7-8,"vasculature-associated smooth muscle (VSM) and pericyte cells: Desmin, Mylk, Acta2, and Rgs5"
ENEURO.0066-20.2020,VSM/pericytes,,mouse,false,Acta2,explicit,Methods p.7-8,"vasculature-associated smooth muscle (VSM) and pericyte cells: Desmin, Mylk, Acta2, and Rgs5"
ENEURO.0066-20.2020,VSM/pericytes,,mouse,false,Rgs5,explicit,Methods p.7-8,"vasculature-associated smooth muscle (VSM) and pericyte cells: Desmin, Mylk, Acta2, and Rgs5"
ENEURO.0066-20.2020,mesenchymal cells,,mouse,false,Pdgfra,explicit,Methods p.7-8; Fig.1D,mesenchymal cells: Pdgfra; also shown as mesenchymal cell marker in Fig.1D
ENEURO.0066-20.2020,epineurial mesenchymal cells,,mouse,false,Pcolce2,explicit,Methods p.7-8,"epineurial mesenchymal cells: Pcolce2, Dpp4, Dpt, Ly6c1, and Comp"
ENEURO.0066-20.2020,epineurial mesenchymal cells,,mouse,false,Dpp4,explicit,Methods p.7-8,"epineurial mesenchymal cells: Pcolce2, Dpp4, Dpt, Ly6c1, and Comp"
ENEURO.0066-20.2020,epineurial mesenchymal cells,,mouse,false,Dpt,explicit,Methods p.7-8,"epineurial mesenchymal cells: Pcolce2, Dpp4, Dpt, Ly6c1, and Comp"
ENEURO.0066-20.2020,epineurial mesenchymal cells,,mouse,false,Ly6c1,explicit,Methods p.7-8,"epineurial mesenchymal cells: Pcolce2, Dpp4, Dpt, Ly6c1, and Comp"
ENEURO.0066-20.2020,epineurial mesenchymal cells,,mouse,false,Comp,explicit,Methods p.7-8,"epineurial mesenchymal cells: Pcolce2, Dpp4, Dpt, Ly6c1, and Comp"
ENEURO.0066-20.2020,endoneurial mesenchymal cells,,mouse,false,Etv1,explicit,Methods p.7-8,"endoneurial mesenchymal cells: Etv1, Wif1, Sox9, Osr2, and Meox1"
ENEURO.0066-20.2020,endoneurial mesenchymal cells,,mouse,false,Wif1,explicit,Methods p.7-8,"endoneurial mesenchymal cells: Etv1, Wif1, Sox9, Osr2, and Meox1"
ENEURO.0066-20.2020,endoneurial mesenchymal cells,,mouse,false,Sox9,explicit,Methods p.7-8; Fig.2F,"endoneurial mesenchymal cells: Etv1, Wif1, Sox9, Osr2, and Meox1; also shown as mesenchymal cell gene in Fig.2F"
ENEURO.0066-20.2020,endoneurial mesenchymal cells,,mouse,false,Osr2,explicit,Methods p.7-8,"endoneurial mesenchymal cells: Etv1, Wif1, Sox9, Osr2, and Meox1"
ENEURO.0066-20.2020,endoneurial mesenchymal cells,,mouse,false,Meox1,explicit,Methods p.7-8,"endoneurial mesenchymal cells: Etv1, Wif1, Sox9, Osr2, and Meox1"
ENEURO.0066-20.2020,endoneurial mesenchymal cells,,mouse,false,Pdgfra,explicit,Results p.61,using antibody-based flow sorting for cell-surface PDGFRa
ENEURO.0066-20.2020,perineurial mesenchymal cells,,mouse,false,Slc2a1,explicit,Methods p.7-8,"perineurial mesenchymal cells: Slc2a1, Casq2, and Msln"
ENEURO.0066-20.2020,perineurial mesenchymal cells,,mouse,false,Casq2,explicit,Methods p.7-8,"perineurial mesenchymal cells: Slc2a1, Casq2, and Msln"
ENEURO.0066-20.2020,perineurial mesenchymal cells,,mouse,false,Msln,explicit,Methods p.7-8,"perineurial mesenchymal cells: Slc2a1, Casq2, and Msln"
ENEURO.0066-20.2020,differentiating nerve bridge mesenchymal cells,,mouse,false,Dlk1,explicit,Methods p.7-8,differentiating nerve bridge mesenchymal cells: Dlk1 and Mest
ENEURO.0066-20.2020,differentiating nerve bridge mesenchymal cells,,mouse,false,Mest,explicit,Methods p.7-8,differentiating nerve bridge mesenchymal cells: Dlk1 and Mest
ENEURO.0066-20.2020,proliferating cells,,mouse,false,Mki67,explicit,Methods p.7-8,proliferating cells: Mki67 and Top2a
ENEURO.0066-20.2020,proliferating cells,,mouse,false,Top2a,explicit,Methods p.7-8,proliferating cells: Mki67 and Top2a
ENEURO.0066-20.2020,Schwann cells,,rat,true,Sox10,explicit,Results (3 DPI scRNA-seq),Sox10-positive Schwann cells
ENEURO.0066-20.2020,Schwann cells,,rat,true,S100b,explicit,Results p.61,the remaining cells being S100b-positive Schwann cells
ENEURO.0066-20.2020,macrophages,,rat,false,Aif1,explicit,Results (3 DPI scRNA-seq),Aif1/Iba1-positive macrophages
ENEURO.0066-20.2020,macrophages,,rat,false,Iba1,explicit,Results (3 DPI scRNA-seq),Aif1/Iba1-positive macrophages
ENEURO.0066-20.2020,immune cells,,rat,false,Trbc2,explicit,Results (3 DPI scRNA-seq),Trbc2-positive immune cells
ENEURO.0066-20.2020,VSM and pericyte cells,,rat,false,Rgs5,explicit,Results (3 DPI scRNA-seq),Rgs5-positive VSM and pericyte cells
ENEURO.0066-20.2020,Pdgfra-positive mesenchymal cells,epineurial,rat,false,Dpp4,explicit,Results (3 DPI scRNA-seq),"Dpp4-positive epineurial cells (clusters 1, 4, and 6)"
ENEURO.0066-20.2020,Pdgfra-positive mesenchymal cells,endoneurial,rat,false,Wif1,explicit,Results (3 DPI scRNA-seq),Wif1-positive endoneurial cells (cluster3)
ENEURO.0066-20.2020,perineurial cells,,rat,false,Msln,explicit,Results (3 DPI scRNA-seq),Msln-positive perineurial cells (cluster 10)
ENEURO.0066-20.2020,nerve bridge cells,,rat,false,Dlk1,explicit,Results (3 DPI scRNA-seq),differentiating nerve bridge cells enriched for Dlk1 (cluster1)
ENEURO.0066-20.2020,Schwann cells,non-myelinating,rat,true,Ngfr,explicit,Results (uninjured nerve scRNA-seq),"non-myelinating cells expressing Ngfr/p75NTR, Cdh2, and L1cam"
ENEURO.0066-20.2020,Schwann cells,non-myelinating,rat,true,Cdh2,explicit,Results (uninjured nerve scRNA-seq),"non-myelinating cells expressing Ngfr/p75NTR, Cdh2, and L1cam"
ENEURO.0066-20.2020,Schwann cells,non-myelinating,rat,true,L1cam,explicit,Results (uninjured nerve scRNA-seq),"non-myelinating cells expressing Ngfr/p75NTR, Cdh2, and L1cam"
ENEURO.0066-20.2020,Schwann cells,myelinating,rat,true,Mbp,explicit,Results (uninjured nerve and neonatal nerve scRNA-seq),"myelinating Schwann cells expressing high levels of Mbp, Pmp22, and Plp (adult); myelinating Schwann cells expressing high levels of Mag, Mbp, Mpz, and Pmp22 (neonatal)"
ENEURO.0066-20.2020,Schwann cells,myelinating,rat,true,Pmp22,explicit,Results (uninjured nerve and neonatal nerve scRNA-seq),"myelinating Schwann cells expressing high levels of Mbp, Pmp22, and Plp (adult); myelinating Schwann cells expressing high levels of Mag, Mbp, Mpz, and Pmp22 (neonatal)"
ENEURO.0066-20.2020,Schwann cells,myelinating,rat,true,Plp,explicit,Results (uninjured nerve scRNA-seq),"myelinating Schwann cells expressing high levels of Mbp, Pmp22, and Plp"
ENEURO.0066-20.2020,Schwann cells,myelinating,rat,true,Mag,explicit,Results (neonatal nerve scRNA-seq),"myelinating Schwann cells expressing high levels of Mag, Mbp, Mpz, and Pmp22"
ENEURO.0066-20.2020,Schwann cells,myelinating,rat,true,Mpz,explicit,Results (neonatal nerve scRNA-seq),"myelinating Schwann cells expressing high levels of Mag, Mbp, Mpz, and Pmp22"
FRONT-CELL-NEUROSCI.15.624826.2021,endothelial cells,,mouse,false,Egﬂ7,explicit,Marker Genes for the Identification of Cell Clusters,"Egﬂ7, Ecscr, Pecam1/Cd31, Tie1, Emcn, Cdh5, and Esam for endothelial cells."
FRONT-CELL-NEUROSCI.15.624826.2021,endothelial cells,,mouse,false,Ecscr,explicit,Marker Genes for the Identification of Cell Clusters,"Egﬂ7, Ecscr, Pecam1/Cd31, Tie1, Emcn, Cdh5, and Esam for endothelial cells."
FRONT-CELL-NEUROSCI.15.624826.2021,endothelial cells,,mouse,false,Pecam1,explicit,Marker Genes for the Identification of Cell Clusters,"Egﬂ7, Ecscr, Pecam1/Cd31, Tie1, Emcn, Cdh5, and Esam for endothelial cells."
FRONT-CELL-NEUROSCI.15.624826.2021,endothelial cells,,mouse,false,Cd31,explicit,Marker Genes for the Identification of Cell Clusters,"Egﬂ7, Ecscr, Pecam1/Cd31, Tie1, Emcn, Cdh5, and Esam for endothelial cells."
FRONT-CELL-NEUROSCI.15.624826.2021,endothelial cells,,mouse,false,Tie1,explicit,Marker Genes for the Identification of Cell Clusters,"Egﬂ7, Ecscr, Pecam1/Cd31, Tie1, Emcn, Cdh5, and Esam for endothelial cells."
FRONT-CELL-NEUROSCI.15.624826.2021,endothelial cells,,mouse,false,Emcn,explicit,Marker Genes for the Identification of Cell Clusters,"Egﬂ7, Ecscr, Pecam1/Cd31, Tie1, Emcn, Cdh5, and Esam for endothelial cells."
FRONT-CELL-NEUROSCI.15.624826.2021,endothelial cells,,mouse,false,Cdh5,explicit,Marker Genes for the Identification of Cell Clusters,"Egﬂ7, Ecscr, Pecam1/Cd31, Tie1, Emcn, Cdh5, and Esam for endothelial cells."
FRONT-CELL-NEUROSCI.15.624826.2021,endothelial cells,,mouse,false,Esam,explicit,Marker Genes for the Identification of Cell Clusters,"Egﬂ7, Ecscr, Pecam1/Cd31, Tie1, Emcn, Cdh5, and Esam for endothelial cells."
FRONT-CELL-NEUROSCI.15.624826.2021,endothelial cells,epineurial endothelial cells,mouse,false,Sox17,explicit,Marker Genes for the Identification of Cell Clusters,"Sox17, Spock2, and Rgcc for epineurial endothelial cells,"
FRONT-CELL-NEUROSCI.15.624826.2021,endothelial cells,epineurial endothelial cells,mouse,false,Spock2,explicit,Marker Genes for the Identification of Cell Clusters,"Sox17, Spock2, and Rgcc for epineurial endothelial cells,"
FRONT-CELL-NEUROSCI.15.624826.2021,endothelial cells,epineurial endothelial cells,mouse,false,Rgcc,explicit,Marker Genes for the Identification of Cell Clusters,"Sox17, Spock2, and Rgcc for epineurial endothelial cells,"
FRONT-CELL-NEUROSCI.15.624826.2021,endothelial cells,endoneurial endothelial cells,mouse,false,Lrg1,explicit,Marker Genes for the Identification of Cell Clusters,Lrg1 and Icam1 for endoneurial endothelial cells.
FRONT-CELL-NEUROSCI.15.624826.2021,endothelial cells,endoneurial endothelial cells,mouse,false,Icam1,explicit,Marker Genes for the Identification of Cell Clusters,Lrg1 and Icam1 for endoneurial endothelial cells.
FRONT-CELL-NEUROSCI.15.624826.2021,endothelial cells,lymphatic endothelial cells,mouse,false,Lyve1,explicit,Marker Genes for the Identification of Cell Clusters,"Lyve1, Mmrn1, Flt4, and Prox1 for lymphatic endothelial cells."
FRONT-CELL-NEUROSCI.15.624826.2021,endothelial cells,lymphatic endothelial cells,mouse,false,Mmrn1,explicit,Marker Genes for the Identification of Cell Clusters,"Lyve1, Mmrn1, Flt4, and Prox1 for lymphatic endothelial cells."
FRONT-CELL-NEUROSCI.15.624826.2021,endothelial cells,lymphatic endothelial cells,mouse,false,Flt4,explicit,Marker Genes for the Identification of Cell Clusters,"Lyve1, Mmrn1, Flt4, and Prox1 for lymphatic endothelial cells."
FRONT-CELL-NEUROSCI.15.624826.2021,endothelial cells,lymphatic endothelial cells,mouse,false,Prox1,explicit,Marker Genes for the Identification of Cell Clusters,"Lyve1, Mmrn1, Flt4, and Prox1 for lymphatic endothelial cells."
FRONT-CELL-NEUROSCI.15.624826.2021,vascular smooth muscle (VSM) cells,,mouse,false,Des,explicit,Marker Genes for the Identification of Cell Clusters,"Des, Tpm2, Myh11, Acta2, Mylk, Myom1, and Myocd for vascular smooth muscle (VSM) cells."
FRONT-CELL-NEUROSCI.15.624826.2021,vascular smooth muscle (VSM) cells,,mouse,false,Tpm2,explicit,Marker Genes for the Identification of Cell Clusters,"Des, Tpm2, Myh11, Acta2, Mylk, Myom1, and Myocd for vascular smooth muscle (VSM) cells."
FRONT-CELL-NEUROSCI.15.624826.2021,vascular smooth muscle (VSM) cells,,mouse,false,Myh11,explicit,Marker Genes for the Identification of Cell Clusters,"Des, Tpm2, Myh11, Acta2, Mylk, Myom1, and Myocd for vascular smooth muscle (VSM) cells."
FRONT-CELL-NEUROSCI.15.624826.2021,vascular smooth muscle (VSM) cells,,mouse,false,Acta2,explicit,Marker Genes for the Identification of Cell Clusters,"Des, Tpm2, Myh11, Acta2, Mylk, Myom1, and Myocd for vascular smooth muscle (VSM) cells."
FRONT-CELL-NEUROSCI.15.624826.2021,vascular smooth muscle (VSM) cells,,mouse,false,Mylk,explicit,Marker Genes for the Identification of Cell Clusters,"Des, Tpm2, Myh11, Acta2, Mylk, Myom1, and Myocd for vascular smooth muscle (VSM) cells."
FRONT-CELL-NEUROSCI.15.624826.2021,vascular smooth muscle (VSM) cells,,mouse,false,Myom1,explicit,Marker Genes for the Identification of Cell Clusters,"Des, Tpm2, Myh11, Acta2, Mylk, Myom1, and Myocd for vascular smooth muscle (VSM) cells."
FRONT-CELL-NEUROSCI.15.624826.2021,vascular smooth muscle (VSM) cells,,mouse,false,Myocd,explicit,Marker Genes for the Identification of Cell Clusters,"Des, Tpm2, Myh11, Acta2, Mylk, Myom1, and Myocd for vascular smooth muscle (VSM) cells."
FRONT-CELL-NEUROSCI.15.624826.2021,pericytes,,mouse,false,Rgs5,explicit,Marker Genes for the Identification of Cell Clusters,"Rgs5, Kcnj8, and Pdgfrb for pericytes."
FRONT-CELL-NEUROSCI.15.624826.2021,pericytes,,mouse,false,Kcnj8,explicit,Marker Genes for the Identification of Cell Clusters,"Rgs5, Kcnj8, and Pdgfrb for pericytes."
FRONT-CELL-NEUROSCI.15.624826.2021,pericytes,,mouse,false,Pdgfrb,explicit,Marker Genes for the Identification of Cell Clusters,"Rgs5, Kcnj8, and Pdgfrb for pericytes."
FRONT-CELL-NEUROSCI.15.624826.2021,Schwann cells,,mouse,true,Sox10,explicit,Marker Genes for the Identification of Cell Clusters,"Sox10, Plp1, and S100b for Schwann cells."
FRONT-CELL-NEUROSCI.15.624826.2021,Schwann cells,,mouse,true,Plp1,explicit,Marker Genes for the Identification of Cell Clusters,"Sox10, Plp1, and S100b for Schwann cells."
FRONT-CELL-NEUROSCI.15.624826.2021,Schwann cells,,mouse,true,S100b,explicit,Marker Genes for the Identification of Cell Clusters,"Sox10, Plp1, and S100b for Schwann cells."
FRONT-CELL-NEUROSCI.15.624826.2021,Schwann cells,non-myelinating Schwann cells,mouse,true,Cdh2,explicit,Marker Genes for the Identification of Cell Clusters,Cdh2 and L1cam for non-myelinating Schwann cells.
FRONT-CELL-NEUROSCI.15.624826.2021,Schwann cells,non-myelinating Schwann cells,mouse,true,L1cam,explicit,Marker Genes for the Identification of Cell Clusters,Cdh2 and L1cam for non-myelinating Schwann cells.
FRONT-CELL-NEUROSCI.15.624826.2021,Schwann cells,myelinating Schwann cells,mouse,true,Mbp,explicit,Marker Genes for the Identification of Cell Clusters,"Mbp, Mpz, Mag, and Egr2 for myelinating Schwann cells."
FRONT-CELL-NEUROSCI.15.624826.2021,Schwann cells,myelinating Schwann cells,mouse,true,Mpz,explicit,Marker Genes for the Identification of Cell Clusters,"Mbp, Mpz, Mag, and Egr2 for myelinating Schwann cells."
FRONT-CELL-NEUROSCI.15.624826.2021,Schwann cells,myelinating Schwann cells,mouse,true,Mag,explicit,Marker Genes for the Identification of Cell Clusters,"Mbp, Mpz, Mag, and Egr2 for myelinating Schwann cells."
FRONT-CELL-NEUROSCI.15.624826.2021,Schwann cells,myelinating Schwann cells,mouse,true,Egr2,explicit,Marker Genes for the Identification of Cell Clusters,"Mbp, Mpz, Mag, and Egr2 for myelinating Schwann cells."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,,mouse,false,Dcn,explicit,Marker Genes for the Identification of Cell Clusters,"Dcn, Mfap5, Serpinf1, and Gsn for fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,,mouse,false,Mfap5,explicit,Marker Genes for the Identification of Cell Clusters,"Dcn, Mfap5, Serpinf1, and Gsn for fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,,mouse,false,Serpinf1,explicit,Marker Genes for the Identification of Cell Clusters,"Dcn, Mfap5, Serpinf1, and Gsn for fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,,mouse,false,Gsn,explicit,Marker Genes for the Identification of Cell Clusters,"Dcn, Mfap5, Serpinf1, and Gsn for fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,epineurial fibroblasts,mouse,false,Sfrp2,explicit,Marker Genes for the Identification of Cell Clusters,"Sfrp2, Dpt, Pcolce2, Adamts5, Pi16, Sfrp4, Prrx1, Comp, and Ly6c1 for epineurial fibroblasts."
